club,review_id,rating,text,review_url,club_rating,club_reviews_total,date,text_length,pred_вход_фейсконтроль_охрана,pred_музыка_звук,pred_персонал_сервис,pred_бар_еда,pred_помещение_комфорт,pred_цены_финвопросы,pred_платный_вход,pred_безопасность_кражи,pred_контингент,pred_прочее
Izi Moscow,ChZDSUhNMG9nS0VJQ0FnSUM5eS16M0FnEAE,1,"это самое ужасное место в котором я только находился,закройте или хотяб хоть раз администраторы находитесь на мероприятиях,одно расстройство,надеюсь вас закроют….",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5eS16M0FnEAE!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgIC9y-z3Ag%7C%7C?hl=ru,3.4,84,2024-03-09 19:20:55+00:00,162,0,0,1,0,0,0,0,0,0,1
Izi Moscow,ChZDSUhNMG9nS0VJQ0FnSUM5N1BDelBBEAE,1,"просто ужас, совершенно не понравилось",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5N1BDelBBEAE!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgIC97PCzPA%7C%7C?hl=ru,3.4,84,2024-03-03 21:48:17+00:00,38,0,0,0,0,0,0,0,0,0,0
Izi Moscow,ChZDSUhNMG9nS0VJQ0FnSUNkME02N1NREAE,1,"В ночь с 10 на 11.02.24 была дичайшая толпа у раздевалок, кто-то падал в обморок, стояли за куртками в жуткой давке час плюс отвратная музыка, чудом ушли из этого ада",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkME02N1NREAE!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICd0M67SQ%7C%7C?hl=ru,3.4,84,2024-02-10 01:27:55+00:00,166,0,1,0,0,1,0,0,0,0,0
Izi Moscow,ChdDSUhNMG9nS0VJQ0FnSUNOOGVuWDZnRRAB,1,"Пришли в клуб. Сразу бросилась очередь которую пропускали неохотно. Абсолютно хамская охрана. Слов нет. Пришёл с женой и её сестрой. Контингент в основном студенты. Мне 38 жене 35 её сестре 36. Когда заходили жена случайно наступила на ногу охраннику. Он как только её не обозвал. Я конечно вступился. Были абсолютно трезвые. На что мне охранник сказал "" Сейчас всех троих выведем и объясним кто вы есть на самом деле. Особенно мне. "" Молодёжь дует воздушные шары с какой то дрянью. Как обдолбается их выкидывают на мороз и пофиг что с ними будет. Коктейли делают отвратно. Прям в графины наливают контрафактное пойло.
В общем напоминает колхозный сарай с огоньками. Но особенно охрана. Им надо колхозы охранять раз ведут себя как быдло.
Не советую никому.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOOGVuWDZnRRAB!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICN8enX6gE%7C%7C?hl=ru,3.4,84,2024-01-15 14:17:19+00:00,756,1,0,0,1,1,0,0,1,1,0
Izi Moscow,ChdDSUhNMG9nS0VJQ0FnSUNOdXFyaDRnRRAB,1,"Вроде бы бар среднего класса в центре Москвы,но что охрана,что сервис напыщенного мнения о себе и своей роли в этом мире.Общение с трезвыми людьми,Которые компанией пришли отдохнуть как с бомжами с вокзала
А за такое отношение гнуть такте цены я считаю перебором
Отвратительное заведение,заслуженная единица",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOdXFyaDRnRRAB!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICNuqrh4gE%7C%7C?hl=ru,3.4,84,2024-01-13 21:41:54+00:00,307,1,0,1,0,0,1,0,0,0,0
Izi Moscow,ChZDSUhNMG9nS0VJQ0FnSUNsM2VTY0dBEAE,1,"Казалось бы, небольшой клуб в центре Москвы. Неплохой дизайн, который вроде как должен создавать уют, но, не спешите обманываться. В этом клубе вам не рады. Ни охранники, ни люди в гардеробе, ни уборщицы с забавными надписями на футболках «делай грязь, я уберу» (тут моё почтение за сарказм) заслуженно. После бала карета начинает превращаться в тыкву. Ты неудобен буквально всем. Уборщицы начинают на тебя орать, что ты мешаешь мыть пол пока стоишь огромную очередь в гардероб. Грозные охранники в масках начинают выгонять всех из клуба. На выходе образуется огромная очередь потому, что в гардеробе ребята не очень то и торопятся отдавать одежду. На каждом шагу тебе все кричат «быстрее, быстрее, быстрее!». Добравшись до гардероба думаю, ладно, раз быстрее, выйду на улицу надеть куртку, чтобы не создавать толкучку, заодно подожду компанию свою, которая вот-вот выйдет следом… не тут то было, стоило выйти и отойти в сторону от тропинки, ко мне подлетает ещё один охранник с фразой «вон там одевайся». Причем, я даже куртку не успел надеть. То есть, как я и говорил, мешаешь ты всем и везде) Вежливо отвечаю, что надену куртку и отойду, жду компанию, они следом выходят. Вежливость тут не в почете, мне тут же заявляют «ты че не понял?! Там одевайся! Тут нельзя». Ты ж мой хороший грозный мужчинка, пугать своим видом можешь школьников и студентов, которые боятся слово сказать такому злому дядьке. А вот со взрослыми людьми так самоутверждаться не получится. Но спасибо, поднял настроение своей «крутостью». Забавно, что когда происходит действительно конфликтная ситуация, охраны нет рядом и приходится звать их в микрофон на весь зал. Но, это другое, вы не понимаете. Зато маски, амуниция, не забалуешь. Посмотрел я на дядьку с раздутыми от злости ноздрями, улыбнулся, подождал компанию и пошел спокойно домой. Уважаемый (нет) персонал, ваша задача создавать комфорт и безопасность, а не обращаться с людьми, как со стадом овец.

А все это «быстрее» обусловлено чем? Правильно. В клубе сразу после концерта еще одно мероприятие и нужно как можно скорее освободить зал. Вот только персонал напрочь забывает о всех рамках приличия и вежливости. Отдохнул? Проваливай. Поэтому, заслуженная единица.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsM2VTY0dBEAE!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICl3eScGA%7C%7C?hl=ru,3.4,84,2023-11-24 22:13:58+00:00,2201,0,0,1,0,1,0,0,0,0,1
Izi Moscow,ChdDSUhNMG9nS0VJQ0FnSUNGNmZ5aHFBRRAB,1,"Отвратительное место! Не советую!
Отстояла 1,5 часа в очереди! Персонал очень грубый и отношение к посетителям максимально пренебрежительное!
Битком забитый  зал, вследствие чего я получила травму! В общем, впечатление на вечер и на предстоящий месяц-отвратильное! Советую тысячу раз подумать, прежде чем туда поехать!!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGNmZ5aHFBRRAB!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICF6fyhqAE%7C%7C?hl=ru,3.4,84,2023-10-29 01:52:03+00:00,320,0,0,1,0,1,0,0,0,0,0
Izi Moscow,ChdDSUhNMG9nS0VJQ0FnSUNGNmFMTXN3RRAB,1,"Были на Хэллоуин, из положительного только музыка, в остальном - ужас. Помещение было переполнено людьми на максимум и ещё больше, толкучка ужасная, до раздевалки 3 метра стояли 50 минут в ужасной скотобойне будто. В общем, как минимум, на крупные мероприятия никому не советую",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGNmFMTXN3RRAB!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICF6aLMswE%7C%7C?hl=ru,3.4,84,2023-10-29 01:56:49+00:00,277,0,0,0,0,1,0,0,0,0,0
Izi Moscow,ChZDSUhNMG9nS0VJQ0FnSUNac0tlX1N3EAE,5,"Очень приятная атмосфера
Хожу с друзьями каждые выходные , доступные цены , большой танцпол и классная музыка",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNac0tlX1N3EAE!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICZsKe_Sw%7C%7C?hl=ru,3.4,84,2023-09-02 18:00:31+00:00,109,0,0,0,0,0,0,0,0,0,0
Izi Moscow,ChdDSUhNMG9nS0VJQ0FnSUNwOFkyejBBRRAB,5,"Клуб огонь,персонал топ, для того что бы отдохнуть только сюда,",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwOFkyejBBRRAB!2m1!1s0x0:0xebbe3cfded529447!3m1!1s2@1:CIHM0ogKEICAgICp8Y2z0AE%7C%7C?hl=ru,3.4,84,2023-08-05 20:50:54+00:00,63,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT25KVlYybGFXbVV4YWxSNWRVUk5OalphY1hsRlFrRRAB,1,"Face control mad man , we was booking table and already paid and he didn’t approve us, so we waste our time and money . Very bad experience, I don’t advise that place",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KVlYybGFXbVV4YWxSNWRVUk5OalphY1hsRlFrRRAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOnJVV2laWmUxalR5dURNNjZacXlFQkE%7C%7C?hl=ru,4.6,45,2026-07-04 02:50:36+00:00,166,1,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT2s1dVQxZHhUSFJZWlRsWE1IRjJiSFJrUW5VellWRRAB,5,Must visit place in Moscow!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1dVQxZHhUSFJZWlRsWE1IRjJiSFJrUW5VellWRRAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOk5uT1dxTHRYZTlXMHF2bHRkQnUzYVE%7C%7C?hl=ru,4.6,45,2026-01-09 20:13:54+00:00,27,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT21KRE9UZEZlamxOWkhKbVFuQmFUbXhqVlRKUWIxRRAB,5,"Прекрасное место! 23.12. проводили вечеринку. Остались в полном восторге: очень вкусная еда, сервис на высшем уровне, музыкальное сопровождение на самый требовательный вкус.
Мария, Юлия и Мартин сделали вечер комфортным и незабываемым. Спасибо.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KRE9UZEZlamxOWkhKbVFuQmFUbXhqVlRKUWIxRRAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOmJDOTdFejlNZHJmQnBaTmxjVTJQb1E%7C%7C?hl=ru,4.6,45,2025-12-24 04:54:31+00:00,244,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT21RemIxcEJWME51ZFZOdGNtdG1PVmh0UjNreWVYYxAB,5,"Была во многих топовых местах Москвы, но «Родина» запала в самое сердечко💔

Атмосфера просто на высоте, качественный звук, бэк-вокалистки спасали от позора😂, ведущие давали огоньку на протяжении всей ночи, в общем вся арт-группа профессионалы своего дела🤌🏾
Разбив бокал, не чувствуешь себя неловко перед официантами, они просто добьют его с тобой 😂🔥
Кухня вкусная!
Проигрыши космические - мы натанцевались с кайфом!
Придем ещё. И ещё. И ещё.♥️

Ребята, моя вам рекомендация, если хотите действительно хорошо провести время.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RemIxcEJWME51ZFZOdGNtdG1PVmh0UjNreWVYYxAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOmQzb1pBV0NudVNtcmtmOVhtR3kyeXc%7C%7C?hl=ru,4.6,45,2025-12-02 04:20:17+00:00,523,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT2w4NFdFMW1ORXhKUm5wTlJEbFZXRVpOVXpkUWMyYxAB,5,"Недавно впервые побывали в Родине и остались в полном восторге, очень уютная атмосфера, отличная акустика и качественный звук — петь одно удовольствие. Отдельно хочется отметить внимательный персонал, всё быстро, вежливо и по-домашнему тепло) Меню тоже порадовало, очень вкусно, красиво подано, цены вполне оправданы уровнем заведения. Провели вечер просто идеально и точно вернёмся ещё! :)",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w4NFdFMW1ORXhKUm5wTlJEbFZXRVpOVXpkUWMyYxAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOl84WE1mNExJRnpNRDlVWEZNUzdQc2c%7C%7C?hl=ru,4.6,45,2025-12-01 18:47:11+00:00,390,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT2pkUWFIWlZlbWhHZDFCYWRHVnVhamhHWkRCdWNtYxAB,5,"Если вы ищете идеальное место для вечера в компании друзей или хотите по-настоящему расслабиться и спеть любимые хиты, то караоке-клуб «Родина» в самом центре Москвы — это именно то, что вам нужно!
Атмосфера и интерьер с первого шага в «Родину» вы окунаетесь в удивительно приятную, почти домашнюю атмосферу. Здесь нет лишней помпезности, но при этом чувствуется продуманность каждой детали. Клуб выделяется своим единым интерьерным кодом и идеей, которые создают целостное и очень гармоничное пространство. Это не просто караоке, это место, где уют сочетается со стилем, и вы чувствуете себя комфортно, как дома!
Музыкальная коллекция и оборудование
Особого внимания заслуживает. В «Родине» всегда доступны самые последние обновления каталогов песен. Это значит, что вы всегда найдете как бессмертные хиты, так и самые свежие треки, которые только что покорили чарты. Оборудование на высшем уровне, звук чистый, а микрофоны настроены так, что каждый почувствует себя звездой сцены.
Обслуживание
Персонал очень внимателен и дружелюбен. Здесь действительно заботятся о каждом госте, создавая все условия для незабываемого отдыха. Бармены приготовят ваши любимые напитки, а официанты всегда готовы помочь с выбором блюд.
Итог
«Родина» — это не просто караоке-клуб, это настоящая находка для тех, кто ценит качественный отдых, комфорт и возможность по-настоящему оторваться под любимую музыку. Однозначно рекомендую всем, кто хочет провести незабываемый вечер!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkUWFIWlZlbWhHZDFCYWRHVnVhamhHWkRCdWNtYxAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOjdQaHZVemhGd1BadGVuajhGZDBucmc%7C%7C?hl=ru,4.6,45,2025-12-01 15:17:14+00:00,1457,0,0,0,0,0,0,0,0,0,0
Rodina Moskva,Ci9DQUlRQUNvZENodHljRjlvT25KSFpreHBaR0kyYVRsa00yMVlNbGxwZFRoeGRFRRAB,5,"Отличное место для ценителей эстетического клубного пространства! Особняк в стиле   неоклассики, в сочетании с иммерсивным шоу, вокалистами и МС создает атмосферу современной  буржуазной Москвы!
Являюсь преданной фанаткой данного места ❤️Процветания Вам!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KSFpreHBaR0kyYVRsa00yMVlNbGxwZFRoeGRFRRAB!2m1!1s0x0:0xebba9a3a484d72bf!3m1!1s2@1:CAIQACodChtycF9oOnJHZkxpZGI2aTlkM21YMllpdThxdEE%7C%7C?hl=ru,4.6,45,2025-11-30 15:18:23+00:00,254,0,0,0,0,0,0,0,0,0,0
